region_id,centroid_x,centroid_y,Coal Deposits,Evaporites Deposits,Glacial Deposits,Elevation,Sqrt Elevation,Dist to Shore,Sqrt Dist,Sin Angle Shore,Cos Angle Shore
229,-6.53,-25.64,0.0,0.0,0.0,200.00,14.14,1564.63,39.56,-0.91,-0.41
230,-3.91,-25.64,0.0,0.0,0.0,628.82,25.08,1707.66,41.32,-0.84,-0.54
231,-1.30,-25.64,0.0,0.0,0.0,852.17,29.19,1807.75,42.52,-1.00,0.01
232,1.30,-25.64,0.0,0.0,0.0,609.02,24.68,1826.24,42.73,-0.99,-0.14
233,3.91,-25.64,0.0,0.0,0.0,259.82,16.12,1875.91,43.31,-1.00,0.08
234,6.53,-25.64,0.0,0.0,0.0,200.00,14.14,1860.32,43.13,-1.00,-0.01
235,9.16,-25.64,0.0,0.0,0.0,200.00,14.14,1776.72,42.15,-0.92,0.39
236,11.81,-25.64,0.0,0.0,0.0,200.00,14.14,1636.50,40.45,-0.82,0.57
237,14.48,-25.64,0.0,0.0,0.0,200.00,14.14,1487.90,38.57,-0.90,0.43
238,17.19,-25.64,0.0,0.0,0.0,200.00,14.14,1309.21,36.18,-0.82,0.57
239,19.94,-25.64,0.0,0.0,0.0,200.00,14.14,1160.69,34.07,-0.92,0.39
240,22.74,-25.64,0.0,0.0,0.0,200.00,14.14,1066.23,32.65,-0.85,0.53
241,25.59,-25.64,0.0,0.0,0.0,200.00,14.14,895.36,29.92,-0.86,0.51
242,28.52,-25.64,0.0,0.0,0.0,200.00,14.14,780.21,27.93,-0.99,0.17
243,31.53,-25.64,0.0,0.0,0.0,200.00,14.14,679.69,26.07,-0.87,0.50
244,34.64,-25.64,0.0,0.0,0.0,200.00,14.14,589.46,24.28,-1.00,-0.01
245,37.87,-25.64,0.0,0.0,0.0,200.00,14.14,661.27,25.72,-0.98,-0.20
246,41.25,-25.64,0.0,0.0,0.0,200.00,14.14,502.64,22.42,-0.47,0.88
247,44.82,-25.64,0.0,0.0,0.0,200.00,14.14,129.79,11.39,0.17,0.98
248,-69.02,-23.13,0.0,0.0,0.0,334.31,18.28,769.92,27.75,-0.98,-0.18
249,-62.55,-23.13,0.0,0.0,0.0,464.92,21.56,1066.96,32.66,-0.80,-0.60
250,-57.32,-23.13,0.0,0.0,0.0,200.00,14.14,1263.59,35.55,-0.96,-0.29
251,-52.75,-23.13,0.0,0.0,0.0,200.00,14.14,1415.85,37.63,-0.95,-0.31
252,-48.63,-23.13,0.0,0.0,0.0,200.00,14.14,1480.20,38.47,-0.99,0.15
253,-44.82,-23.13,0.0,0.0,0.0,200.00,14.14,1474.99,38.41,-0.99,-0.13
254,-41.25,-23.13,0.0,0.0,0.0,200.00,14.14,1429.66,37.81,-0.70,0.72
255,-37.87,-23.13,0.0,0.0,0.0,200.00,14.14,1189.24,34.49,-0.84,0.55
256,-34.64,-23.13,0.0,0.0,0.0,200.00,14.14,1036.70,32.20,-0.96,0.28
257,-31.53,-23.13,0.0,0.0,0.0,200.00,14.14,994.99,31.54,-1.00,-0.05
258,-28.52,-23.13,0.0,0.0,0.0,200.00,14.14,1007.11,31.74,-0.99,-0.16
259,-25.59,-23.13,0.0,0.0,0.0,200.00,14.14,1105.41,33.25,-0.90,-0.43
260,-22.74,-23.13,0.0,0.0,0.0,200.00,14.14,1231.45,35.09,-0.89,-0.46
