region_id,centroid_x,centroid_y,Precipitation,Log Precipitation,Coal Deposits,Evaporites Deposits,Glacial Deposits,Latitude,Longitude,Abs Latitude,Squared Abs Latitude,Elevation,Sqrt Elevation,ASinh Elevation Sc50,ASinh Elevation Sc70,Dist to Shore,Sqrt Dist,ASinh Dist Sc50,ASinh Dist Sc70,Sin Angle Shore,Cos Angle Shore
609,45.32,25.50,0.48,-0.73,0.0,1.0,0.0,45.32,25.50,45.32,2053.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.99,0.16
610,49.80,25.50,0.78,-0.25,1.0,0.0,0.0,49.80,25.50,49.80,2480.01,200.00,14.14,2.09,1.77,96.00,9.80,1.41,1.12,-0.38,-0.93
611,54.75,25.50,0.96,-0.04,0.0,0.0,0.0,54.75,25.50,54.75,2997.53,200.00,14.14,2.09,1.77,640.26,25.30,3.24,2.91,-0.06,-1.00
612,60.42,25.50,0.90,-0.11,0.0,0.0,0.0,60.42,25.50,60.42,3650.44,200.00,14.14,2.09,1.77,576.28,24.01,3.14,2.80,0.83,0.56
613,67.40,25.50,0.66,-0.42,0.0,0.0,0.0,67.40,25.50,67.40,4542.96,861.32,29.35,3.54,3.20,356.74,18.89,2.66,2.33,-0.84,0.55
614,-30.02,28.50,1.09,0.08,0.0,0.0,0.0,-30.02,28.50,30.02,900.92,565.39,23.78,3.12,2.79,180.66,13.44,2.00,1.68,0.79,-0.61
615,-26.59,28.50,0.98,-0.02,0.0,0.0,0.0,-26.59,28.50,26.59,706.89,662.22,25.73,3.28,2.94,252.34,15.89,2.32,1.99,0.98,-0.19
616,-23.26,28.50,0.86,-0.15,0.0,0.0,0.0,-23.26,28.50,23.26,541.01,200.00,14.14,2.09,1.77,395.83,19.90,2.77,2.43,0.63,-0.78
617,-20.01,28.50,0.94,-0.06,0.0,0.0,0.0,-20.01,28.50,20.01,400.54,200.00,14.14,2.09,1.77,516.68,22.73,3.03,2.70,0.90,-0.44
618,-16.83,28.50,1.16,0.15,0.0,0.0,0.0,-16.83,28.50,16.83,283.35,200.00,14.14,2.09,1.77,741.07,27.22,3.39,3.05,0.77,-0.64
619,-13.71,28.50,1.51,0.41,0.0,0.0,0.0,-13.71,28.50,13.71,187.84,200.00,14.14,2.09,1.77,999.03,31.61,3.69,3.35,0.57,-0.82
620,-10.62,28.50,1.46,0.38,0.0,0.0,0.0,-10.62,28.50,10.62,112.76,1700.00,41.23,4.22,3.88,950.09,30.82,3.64,3.30,0.76,0.65
621,-7.56,28.50,1.30,0.26,0.0,0.0,0.0,-7.56,28.50,7.56,57.21,1700.00,41.23,4.22,3.88,772.85,27.80,3.43,3.10,0.93,0.36
622,-4.53,28.50,1.47,0.39,0.0,0.0,0.0,-4.53,28.50,4.53,20.52,1700.00,41.23,4.22,3.88,722.16,26.87,3.36,3.03,1.00,-0.08
623,-1.51,28.50,1.65,0.50,0.0,0.0,0.0,-1.51,28.50,1.51,2.28,1700.00,41.23,4.22,3.88,819.31,28.62,3.49,3.15,0.88,-0.48
624,1.51,28.50,2.02,0.70,0.0,0.0,0.0,1.51,28.50,1.51,2.28,1298.77,36.04,3.95,3.61,972.80,31.19,3.66,3.33,0.86,-0.52
625,4.53,28.50,1.83,0.60,0.0,0.0,0.0,4.53,28.50,4.53,20.52,200.00,14.14,2.09,1.77,1181.26,34.37,3.86,3.52,0.71,-0.71
626,7.56,28.50,1.33,0.28,0.0,0.0,0.0,7.56,28.50,7.56,57.21,200.00,14.14,2.09,1.77,1151.68,33.94,3.83,3.49,0.90,0.44
627,10.62,28.50,1.16,0.15,0.0,0.0,0.0,10.62,28.50,10.62,112.76,1233.63,35.12,3.90,3.56,996.85,31.57,3.69,3.35,0.92,0.39
628,13.71,28.50,0.78,-0.25,0.0,0.0,0.0,13.71,28.50,13.71,187.84,451.32,21.24,2.90,2.56,843.29,29.04,3.52,3.18,0.82,0.58
629,16.83,28.50,0.33,-1.11,0.0,0.0,0.0,16.83,28.50,16.83,283.35,200.00,14.14,2.09,1.77,701.69,26.49,3.34,3.00,0.98,0.20
630,20.01,28.50,0.23,-1.45,0.0,0.0,0.0,20.01,28.50,20.01,400.54,200.00,14.14,2.09,1.77,571.78,23.91,3.13,2.80,0.81,0.59
631,23.26,28.50,0.13,-2.06,0.0,0.0,0.0,23.26,28.50,23.26,541.01,200.00,14.14,2.09,1.77,395.83,19.90,2.77,2.43,0.63,0.78
632,26.59,28.50,0.07,-2.61,0.0,0.0,0.0,26.59,28.50,26.59,706.89,200.00,14.14,2.09,1.77,164.66,12.83,1.91,1.59,-0.30,0.95
633,37.27,28.50,0.35,-1.05,1.0,1.0,0.0,37.27,28.50,37.27,1389.17,1700.00,41.23,4.22,3.88,256.55,16.02,2.34,2.01,0.18,-0.98
634,45.32,28.50,0.48,-0.73,0.0,0.0,0.0,45.32,28.50,45.32,2053.75,0.00,0.00,0.00,0.00,85.18,9.23,1.30,1.03,-0.45,0.89
635,49.80,28.50,0.75,-0.29,0.0,0.0,0.0,49.80,28.50,49.80,2480.01,200.00,14.14,2.09,1.77,203.43,14.26,2.11,1.79,-0.18,-0.98
636,54.75,28.50,1.01,0.01,0.0,0.0,0.0,54.75,28.50,54.75,2997.53,200.00,14.14,2.09,1.77,682.78,26.13,3.31,2.97,-0.37,-0.93
637,60.42,28.50,0.92,-0.08,0.0,0.0,0.0,60.42,28.50,60.42,3650.44,200.00,14.14,2.09,1.77,446.53,21.13,2.89,2.55,0.73,0.68
638,67.40,28.50,0.63,-0.47,0.0,0.0,0.0,67.40,28.50,67.40,4542.96,493.83,22.22,2.99,2.65,334.61,18.29,2.60,2.27,0.63,-0.78
639,-23.26,31.50,1.00,0.00,0.0,0.0,0.0,-23.26,31.50,23.26,541.01,200.00,14.14,2.09,1.77,156.08,12.49,1.86,1.54,0.98,0.18
640,-20.01,31.50,1.30,0.26,0.0,0.0,0.0,-20.01,31.50,20.01,400.54,200.00,14.14,2.09,1.77,270.26,16.44,2.39,2.06,0.57,-0.82
641,-16.83,31.50,1.24,0.22,0.0,0.0,0.0,-16.83,31.50,16.83,283.35,1210.37,34.79,3.88,3.54,532.73,23.08,3.06,2.73,0.49,-0.87
642,-13.71,31.50,1.33,0.29,0.0,0.0,0.0,-13.71,31.50,13.71,187.84,1174.04,34.26,3.85,3.51,810.34,28.47,3.48,3.14,1.00,-0.06
643,-10.62,31.50,1.35,0.30,0.0,0.0,0.0,-10.62,31.50,10.62,112.76,1700.00,41.23,4.22,3.88,713.30,26.71,3.35,3.02,0.70,0.72
644,-7.56,31.50,1.30,0.26,0.0,0.0,0.0,-7.56,31.50,7.56,57.21,1700.00,41.23,4.22,3.88,480.50,21.92,2.96,2.62,0.81,0.59
645,-4.53,31.50,1.42,0.35,0.0,0.0,0.0,-4.53,31.50,4.53,20.52,1700.00,41.23,4.22,3.88,391.35,19.78,2.75,2.42,0.99,-0.14
646,-1.51,31.50,1.36,0.31,0.0,0.0,0.0,-1.51,31.50,1.51,2.28,1700.00,41.23,4.22,3.88,526.77,22.95,3.05,2.72,0.95,-0.32
647,1.51,31.50,1.29,0.25,0.0,0.0,0.0,1.51,31.50,1.51,2.28,1482.27,38.50,4.08,3.75,708.19,26.61,3.35,3.01,0.71,-0.71
648,4.53,31.50,1.42,0.35,0.0,0.0,0.0,4.53,31.50,4.53,20.52,200.00,14.14,2.09,1.77,914.27,30.24,3.60,3.26,0.90,0.43
649,7.56,31.50,1.30,0.26,0.0,0.0,0.0,7.56,31.50,7.56,57.21,200.00,14.14,2.09,1.77,827.69,28.77,3.50,3.17,1.00,0.07
650,10.62,31.50,1.12,0.11,0.0,0.0,0.0,10.62,31.50,10.62,112.76,200.00,14.14,2.09,1.77,705.86,26.57,3.34,3.01,0.84,0.54
651,13.71,31.50,0.94,-0.06,0.0,0.0,0.0,13.71,31.50,13.71,187.84,200.00,14.14,2.09,1.77,594.67,24.39,3.17,2.84,1.00,0.07
652,16.83,31.50,0.52,-0.65,0.0,0.0,0.0,16.83,31.50,16.83,283.35,200.00,14.14,2.09,1.77,393.35,19.83,2.76,2.43,0.94,0.34
653,20.01,31.50,0.41,-0.90,0.0,0.0,0.0,20.01,31.50,20.01,400.54,200.00,14.14,2.09,1.77,340.78,18.46,2.62,2.29,0.76,0.65
654,23.26,31.50,0.24,-1.42,0.0,1.0,0.0,23.26,31.50,23.26,541.01,200.00,14.14,2.09,1.77,156.08,12.49,1.86,1.54,0.98,-0.18
655,30.02,31.50,0.04,-3.29,0.0,1.0,0.0,30.02,31.50,30.02,900.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.98
656,37.27,31.50,0.27,-1.29,1.0,0.0,0.0,37.27,31.50,37.27,1389.17,1636.36,40.45,4.18,3.85,148.27,12.18,1.81,1.50,-0.30,-0.95
657,45.32,31.50,0.52,-0.66,1.0,0.0,0.0,45.32,31.50,45.32,2053.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,-0.55
658,49.80,31.50,0.74,-0.30,0.0,0.0,0.0,49.80,31.50,49.80,2480.01,200.00,14.14,2.09,1.77,270.97,16.46,2.39,2.06,-0.69,-0.73
659,54.75,31.50,1.00,-0.00,0.0,0.0,0.0,54.75,31.50,54.75,2997.53,200.00,14.14,2.09,1.77,770.20,27.75,3.43,3.09,-0.24,-0.97
660,60.42,31.50,0.92,-0.08,0.0,0.0,0.0,60.42,31.50,60.42,3650.44,200.00,14.14,2.09,1.77,341.06,18.47,2.62,2.29,0.52,0.86
661,67.40,31.50,0.68,-0.39,0.0,0.0,0.0,67.40,31.50,67.40,4542.96,200.00,14.14,2.09,1.77,275.36,16.59,2.41,2.08,0.26,-0.97
662,-20.01,34.50,1.04,0.04,0.0,0.0,0.0,-20.01,34.50,20.01,400.54,189.28,13.76,2.04,1.72,121.44,11.02,1.62,1.32,0.43,-0.90
663,-16.83,34.50,1.33,0.28,0.0,0.0,0.0,-16.83,34.50,16.83,283.35,893.69,29.89,3.58,3.24,386.07,19.65,2.74,2.41,0.41,-0.91
664,-13.71,34.50,1.49,0.40,0.0,0.0,0.0,-13.71,34.50,13.71,187.84,974.15,31.21,3.66,3.33,486.92,22.07,2.97,2.64,1.00,-0.08
665,-10.62,34.50,2.00,0.70,0.0,0.0,0.0,-10.62,34.50,10.62,112.76,724.40,26.91,3.37,3.03,423.63,20.58,2.83,2.50,0.91,0.42
666,-7.56,34.50,2.19,0.78,0.0,0.0,0.0,-7.56,34.50,7.56,57.21,1030.57,32.10,3.72,3.38,240.12,15.50,2.27,1.95,0.69,0.72
667,-4.53,34.50,1.59,0.46,0.0,0.0,0.0,-4.53,34.50,4.53,20.52,600.58,24.51,3.18,2.85,76.19,8.73,1.21,0.94,0.73,-0.69
668,-1.51,34.50,1.34,0.29,0.0,0.0,0.0,-1.51,34.50,1.51,2.28,991.10,31.48,3.68,3.34,235.12,15.33,2.25,1.93,0.71,-0.71
669,1.51,34.50,1.06,0.06,0.0,0.0,0.0,1.51,34.50,1.51,2.28,926.26,30.43,3.61,3.28,478.79,21.88,2.96,2.62,0.81,-0.58
670,4.53,34.50,1.17,0.16,0.0,0.0,0.0,4.53,34.50,4.53,20.52,471.17,21.71,2.94,2.61,629.46,25.09,3.23,2.89,0.79,0.62
671,7.56,34.50,1.11,0.11,0.0,0.0,0.0,7.56,34.50,7.56,57.21,1024.27,32.00,3.71,3.38,498.14,22.32,2.99,2.66,0.99,0.10
672,10.62,34.50,1.07,0.07,0.0,0.0,0.0,10.62,34.50,10.62,112.76,1248.54,35.33,3.91,3.58,411.35,20.28,2.80,2.47,0.93,0.38
673,13.71,34.50,0.93,-0.07,0.0,0.0,0.0,13.71,34.50,13.71,187.84,200.00,14.14,2.09,1.77,271.88,16.49,2.39,2.07,0.99,0.13
674,16.83,34.50,0.56,-0.58,0.0,0.0,0.0,16.83,34.50,16.83,283.35,200.00,14.14,2.09,1.77,140.19,11.84,1.75,1.44,0.38,0.93
675,23.26,34.50,0.28,-1.27,0.0,1.0,0.0,23.26,34.50,23.26,541.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.87,0.49
676,26.59,34.50,0.13,-2.05,0.0,0.0,0.0,26.59,34.50,26.59,706.89,1240.80,35.22,3.91,3.57,155.79,12.48,1.85,1.54,-0.95,0.30
677,37.27,34.50,0.30,-1.20,1.0,0.0,0.0,37.27,34.50,37.27,1389.17,1700.00,41.23,4.22,3.88,256.55,16.02,2.34,2.01,0.18,-0.98
678,49.80,34.50,0.70,-0.36,0.0,0.0,0.0,49.80,34.50,49.80,2480.01,200.00,14.14,2.09,1.77,313.49,17.71,2.54,2.20,0.12,-0.99
679,54.75,34.50,0.97,-0.03,0.0,0.0,0.0,54.75,34.50,54.75,2997.53,200.00,14.14,2.09,1.77,841.44,29.01,3.52,3.18,-0.49,-0.87
680,60.42,34.50,0.92,-0.09,0.0,0.0,0.0,60.42,34.50,60.42,3650.44,200.00,14.14,2.09,1.77,288.21,16.98,2.45,2.12,0.09,1.00
681,67.40,34.50,0.64,-0.44,0.0,0.0,0.0,67.40,34.50,67.40,4542.96,200.00,14.14,2.09,1.77,267.97,16.37,2.38,2.05,0.09,-1.00
682,-26.59,37.50,0.64,-0.45,0.0,1.0,0.0,-26.59,37.50,26.59,706.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.99,-0.13
683,-16.83,37.50,1.30,0.26,0.0,0.0,0.0,-16.83,37.50,16.83,283.35,200.00,14.14,2.09,1.77,184.87,13.60,2.02,1.70,0.87,0.50
684,-13.71,37.50,1.70,0.53,0.0,0.0,0.0,-13.71,37.50,13.71,187.84,200.00,14.14,2.09,1.77,165.22,12.85,1.91,1.59,0.98,-0.20
685,-10.62,37.50,1.74,0.55,1.0,0.0,0.0,-10.62,37.50,10.62,112.76,200.00,14.14,2.09,1.77,169.22,13.01,1.93,1.62,0.97,-0.25
686,-7.56,37.50,1.76,0.56,0.0,0.0,0.0,-7.56,37.50,7.56,57.21,200.00,14.14,2.09,1.77,73.42,8.57,1.18,0.92,0.75,-0.66
687,-1.51,37.50,1.30,0.26,0.0,1.0,0.0,-1.51,37.50,1.51,2.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,-0.71
688,1.51,37.50,1.08,0.08,0.0,0.0,0.0,1.51,37.50,1.51,2.28,200.00,14.14,2.09,1.77,236.53,15.38,2.26,1.93,0.71,-0.71
689,4.53,37.50,1.18,0.16,0.0,0.0,0.0,4.53,37.50,4.53,20.52,200.00,14.14,2.09,1.77,419.99,20.49,2.82,2.49,0.39,0.92
690,7.56,37.50,1.00,0.00,1.0,0.0,0.0,7.56,37.50,7.56,57.21,671.40,25.91,3.29,2.96,172.24,13.12,1.95,1.63,0.96,0.28
691,10.62,37.50,0.90,-0.11,1.0,0.0,0.0,10.62,37.50,10.62,112.76,1047.34,32.36,3.74,3.40,162.95,12.77,1.90,1.58,0.33,0.94
692,20.01,37.50,0.59,-0.52,0.0,0.0,0.0,20.01,37.50,20.01,400.54,1323.87,36.38,3.97,3.63,124.27,11.15,1.64,1.34,-0.42,-0.91
693,23.26,37.50,0.34,-1.07,0.0,0.0,0.0,23.26,37.50,23.26,541.01,1700.00,41.23,4.22,3.88,292.32,17.10,2.47,2.14,-0.88,-0.47
694,26.59,37.50,0.14,-1.95,0.0,0.0,0.0,26.59,37.50,26.59,706.89,1502.41,38.76,4.10,3.76,354.96,18.84,2.66,2.33,0.99,-0.17
695,30.02,37.50,0.10,-2.33,0.0,0.0,0.0,30.02,37.50,30.02,900.92,673.36,25.95,3.29,2.96,180.66,13.44,2.00,1.68,-0.79,0.61
696,37.27,37.50,0.31,-1.18,1.0,0.0,0.0,37.27,37.50,37.27,1389.17,1446.09,38.03,4.06,3.72,148.27,12.18,1.81,1.50,0.30,-0.95
697,41.17,37.50,0.44,-0.81,1.0,0.0,0.0,41.17,37.50,41.17,1694.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.95
698,49.80,37.50,0.73,-0.32,0.0,0.0,0.0,49.80,37.50,49.80,2480.01,200.00,14.14,2.09,1.77,361.86,19.02,2.68,2.35,-0.52,-0.85
699,54.75,37.50,0.98,-0.02,0.0,0.0,0.0,54.75,37.50,54.75,2997.53,200.00,14.14,2.09,1.77,879.25,29.65,3.56,3.23,-0.22,-0.98
700,60.42,37.50,0.91,-0.09,0.0,0.0,0.0,60.42,37.50,60.42,3650.44,200.00,14.14,2.09,1.77,288.21,16.98,2.45,2.12,0.09,1.00
701,67.40,37.50,0.65,-0.43,0.0,0.0,0.0,67.40,37.50,67.40,4542.96,200.00,14.14,2.09,1.77,201.14,14.18,2.10,1.78,0.93,0.36
702,-4.53,40.50,1.45,0.37,1.0,1.0,0.0,-4.53,40.50,4.53,20.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.71,0.71
703,1.51,40.50,1.12,0.12,0.0,0.0,0.0,1.51,40.50,1.51,2.28,200.00,14.14,2.09,1.77,176.08,13.27,1.97,1.65,0.95,-0.32
704,4.53,40.50,1.12,0.11,0.0,0.0,0.0,4.53,40.50,4.53,20.52,200.00,14.14,2.09,1.77,389.82,19.74,2.75,2.42,-0.14,0.99
705,10.62,40.50,1.00,0.00,0.0,1.0,0.0,10.62,40.50,10.62,112.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.79,-0.61
706,13.71,40.50,1.12,0.12,0.0,1.0,0.0,13.71,40.50,13.71,187.84,940.87,30.67,3.63,3.29,180.24,13.43,1.99,1.67,-0.90,-0.43
707,16.83,40.50,0.78,-0.25,0.0,0.0,0.0,16.83,40.50,16.83,283.35,592.75,24.35,3.17,2.83,282.28,16.80,2.43,2.10,-0.95,-0.32
708,20.01,40.50,0.62,-0.48,0.0,0.0,0.0,20.01,40.50,20.01,400.54,1677.75,40.96,4.21,3.87,383.75,19.59,2.74,2.40,-0.96,-0.28
709,23.26,40.50,0.37,-0.99,0.0,0.0,0.0,23.26,40.50,23.26,541.01,850.99,29.17,3.53,3.19,173.57,13.17,1.96,1.64,0.88,0.48
710,26.59,40.50,0.18,-1.73,0.0,0.0,0.0,26.59,40.50,26.59,706.89,200.00,14.14,2.09,1.77,82.16,9.06,1.27,1.00,0.61,-0.79
711,30.02,40.50,0.14,-1.99,0.0,1.0,0.0,30.02,40.50,30.02,900.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.03
712,33.57,40.50,0.19,-1.68,0.0,1.0,0.0,33.57,40.50,33.57,1126.72,200.00,14.14,2.09,1.77,146.76,12.11,1.80,1.49,0.94,0.34
713,37.27,40.50,0.30,-1.22,1.0,0.0,0.0,37.27,40.50,37.27,1389.17,1116.61,33.42,3.80,3.46,148.27,12.18,1.81,1.50,0.30,-0.95
714,49.80,40.50,0.74,-0.30,0.0,0.0,0.0,49.80,40.50,49.80,2480.01,200.00,14.14,2.09,1.77,361.86,19.02,2.68,2.35,0.52,-0.85
715,54.75,40.50,1.03,0.03,0.0,0.0,0.0,54.75,40.50,54.75,2997.53,200.00,14.14,2.09,1.77,879.25,29.65,3.56,3.23,0.22,-0.98
716,60.42,40.50,0.93,-0.07,0.0,0.0,0.0,60.42,40.50,60.42,3650.44,200.00,14.14,2.09,1.77,297.68,17.25,2.48,2.15,-0.25,0.97
717,67.40,40.50,0.66,-0.42,0.0,0.0,0.0,67.40,40.50,67.40,4542.96,200.00,14.14,2.09,1.77,91.84,9.58,1.37,1.09,0.68,0.73
718,-26.59,43.50,0.52,-0.65,0.0,0.0,0.0,-26.59,43.50,26.59,706.89,857.18,29.28,3.54,3.20,155.79,12.48,1.85,1.54,-0.95,-0.30
719,-23.26,43.50,0.44,-0.82,0.0,0.0,0.0,-23.26,43.50,23.26,541.01,893.07,29.88,3.58,3.24,149.17,12.21,1.81,1.50,-0.35,0.94
720,1.51,43.50,1.59,0.46,0.0,0.0,0.0,1.51,43.50,1.51,2.28,200.00,14.14,2.09,1.77,79.29,8.90,1.24,0.97,0.70,-0.71
721,4.53,43.50,1.33,0.29,0.0,0.0,0.0,4.53,43.50,4.53,20.52,200.00,14.14,2.09,1.77,281.92,16.79,2.43,2.10,0.98,0.19
722,10.62,43.50,1.09,0.09,0.0,0.0,0.0,10.62,43.50,10.62,112.76,618.21,24.86,3.21,2.87,188.17,13.72,2.04,1.71,0.29,-0.96
723,13.71,43.50,1.04,0.03,0.0,0.0,0.0,13.71,43.50,13.71,187.84,200.00,14.14,2.09,1.77,95.28,9.76,1.40,1.12,0.57,-0.82
724,16.83,43.50,0.77,-0.26,0.0,0.0,0.0,16.83,43.50,16.83,283.35,200.00,14.14,2.09,1.77,353.67,18.81,2.65,2.32,0.46,-0.89
725,20.01,43.50,0.67,-0.39,0.0,0.0,0.0,20.01,43.50,20.01,400.54,200.00,14.14,2.09,1.77,340.78,18.46,2.62,2.29,0.76,0.65
726,23.26,43.50,0.44,-0.83,0.0,0.0,0.0,23.26,43.50,23.26,541.01,0.00,0.00,0.00,0.00,96.81,9.84,1.41,1.13,0.52,0.85
727,30.02,43.50,0.13,-2.05,0.0,1.0,0.0,30.02,43.50,30.02,900.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.79,-0.61
728,33.57,43.50,0.17,-1.79,0.0,0.0,0.0,33.57,43.50,33.57,1126.72,902.69,30.04,3.59,3.25,78.30,8.85,1.23,0.96,0.60,-0.80
729,37.27,43.50,0.27,-1.29,0.0,0.0,0.0,37.27,43.50,37.27,1389.17,1343.02,36.65,3.98,3.65,197.10,14.04,2.08,1.76,0.22,0.98
730,41.17,43.50,0.29,-1.24,1.0,0.0,0.0,41.17,43.50,41.17,1694.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.41,-0.91
731,49.80,43.50,0.72,-0.33,0.0,0.0,0.0,49.80,43.50,49.80,2480.01,200.00,14.14,2.09,1.77,313.49,17.71,2.54,2.20,0.12,-0.99
732,54.75,43.50,0.98,-0.02,0.0,0.0,0.0,54.75,43.50,54.75,2997.53,200.00,14.14,2.09,1.77,862.44,29.37,3.54,3.21,0.04,-1.00
733,60.42,43.50,0.93,-0.07,0.0,0.0,0.0,60.42,43.50,60.42,3650.44,200.00,14.14,2.09,1.77,372.13,19.29,2.70,2.37,-0.61,0.79
734,-67.40,46.50,0.85,-0.16,0.0,0.0,0.0,-67.40,46.50,67.40,4542.96,200.00,14.14,2.09,1.77,78.55,8.86,1.23,0.97,-0.83,0.56
735,-23.26,46.50,0.86,-0.16,0.0,0.0,0.0,-23.26,46.50,23.26,541.01,502.20,22.41,3.00,2.67,58.72,7.66,1.00,0.76,0.87,0.49
736,-20.01,46.50,1.81,0.60,0.0,0.0,0.0,-20.01,46.50,20.01,400.54,1025.72,32.03,3.71,3.38,156.73,12.52,1.86,1.55,1.00,0.01
737,10.62,46.50,1.55,0.44,0.0,1.0,0.0,10.62,46.50,10.62,112.76,543.56,23.31,3.08,2.75,87.91,9.38,1.33,1.05,0.62,-0.78
738,16.83,46.50,0.79,-0.23,0.0,0.0,0.0,16.83,46.50,16.83,283.35,200.00,14.14,2.09,1.77,184.87,13.60,2.02,1.70,0.87,-0.50
739,30.02,46.50,0.10,-2.27,0.0,0.0,0.0,30.02,46.50,30.02,900.92,0.00,0.00,0.00,0.00,48.18,6.94,0.86,0.64,1.00,-0.03
740,33.57,46.50,0.12,-2.15,0.0,1.0,0.0,33.57,46.50,33.57,1126.72,1700.00,41.23,4.22,3.88,223.63,14.95,2.20,1.88,-0.63,-0.77
741,37.27,46.50,0.17,-1.78,0.0,0.0,0.0,37.27,46.50,37.27,1389.17,949.61,30.82,3.64,3.30,154.94,12.45,1.85,1.54,0.85,0.53
742,49.80,46.50,0.68,-0.39,0.0,0.0,0.0,49.80,46.50,49.80,2480.01,200.00,14.14,2.09,1.77,313.49,17.71,2.54,2.20,0.12,-0.99
743,54.75,46.50,0.98,-0.02,0.0,0.0,0.0,54.75,46.50,54.75,2997.53,200.00,14.14,2.09,1.77,862.44,29.37,3.54,3.21,0.04,-1.00
744,60.42,46.50,0.94,-0.06,0.0,0.0,0.0,60.42,46.50,60.42,3650.44,200.00,14.14,2.09,1.77,461.26,21.48,2.92,2.58,-0.48,0.88
745,-67.40,49.50,0.75,-0.29,0.0,0.0,0.0,-67.40,49.50,67.40,4542.96,437.18,20.91,2.86,2.53,157.38,12.55,1.86,1.55,0.14,0.99
746,7.56,49.50,2.14,0.76,0.0,1.0,0.0,7.56,49.50,7.56,57.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.98,0.22
747,23.26,49.50,0.54,-0.62,0.0,1.0,0.0,23.26,49.50,23.26,541.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.25,-0.97
748,30.02,49.50,0.16,-1.81,0.0,0.0,0.0,30.02,49.50,30.02,900.92,0.00,0.00,0.00,0.00,122.83,11.08,1.63,1.33,-0.40,-0.92
749,33.57,49.50,0.17,-1.75,0.0,1.0,0.0,33.57,49.50,33.57,1126.72,1109.72,33.31,3.79,3.46,165.86,12.88,1.91,1.60,0.27,0.96
750,49.80,49.50,0.63,-0.46,0.0,0.0,0.0,49.80,49.50,49.80,2480.01,200.00,14.14,2.09,1.77,313.49,17.71,2.54,2.20,0.12,-0.99
751,54.75,49.50,0.99,-0.01,1.0,0.0,0.0,54.75,49.50,54.75,2997.53,200.00,14.14,2.09,1.77,862.44,29.37,3.54,3.21,0.04,-1.00
752,60.42,49.50,0.92,-0.09,0.0,0.0,0.0,60.42,49.50,60.42,3650.44,200.00,14.14,2.09,1.77,539.55,23.23,3.07,2.74,-0.31,0.95
753,-67.40,52.50,1.00,0.00,0.0,0.0,0.0,-67.40,52.50,67.40,4542.96,505.63,22.49,3.01,2.68,116.59,10.80,1.58,1.28,0.93,0.36
754,13.71,52.50,1.27,0.24,0.0,1.0,0.0,13.71,52.50,13.71,187.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.57,0.82
755,16.83,52.50,0.79,-0.24,0.0,1.0,0.0,16.83,52.50,16.83,283.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.38,-0.93
756,20.01,52.50,0.77,-0.26,0.0,1.0,0.0,20.01,52.50,20.01,400.54,264.12,16.25,2.37,2.04,52.26,7.23,0.91,0.69,-1.00,-0.03
757,30.02,52.50,0.25,-1.41,0.0,0.0,0.0,30.02,52.50,30.02,900.92,754.77,27.47,3.41,3.07,122.83,11.08,1.63,1.33,-0.40,-0.92
758,33.57,52.50,0.23,-1.45,0.0,1.0,0.0,33.57,52.50,33.57,1126.72,200.00,14.14,2.09,1.77,165.86,12.88,1.91,1.60,-0.27,0.96
759,49.80,52.50,0.62,-0.47,0.0,0.0,0.0,49.80,52.50,49.80,2480.01,200.00,14.14,2.09,1.77,330.41,18.18,2.59,2.26,-0.34,-0.94
760,54.75,52.50,1.06,0.06,1.0,0.0,0.0,54.75,52.50,54.75,2997.53,792.61,28.15,3.46,3.12,868.08,29.46,3.55,3.21,-0.13,-0.99
761,60.42,52.50,0.98,-0.02,0.0,0.0,0.0,60.42,52.50,60.42,3650.44,200.00,14.14,2.09,1.77,607.04,24.64,3.19,2.86,-0.50,0.86
762,16.83,55.50,0.62,-0.48,0.0,1.0,0.0,16.83,55.50,16.83,283.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,-0.33
763,26.59,55.50,0.38,-0.96,0.0,1.0,0.0,26.59,55.50,26.59,706.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.73,-0.68
764,30.02,55.50,0.43,-0.86,0.0,0.0,0.0,30.02,55.50,30.02,900.92,200.00,14.14,2.09,1.77,330.62,18.18,2.59,2.26,-0.74,-0.67
